search URL:,https://patents.google.com/?q=AR&country=KR
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
KR-100964046-B1,난연 포움 ,쓰리엠 이노베이티브 프로퍼티즈 컴파니,"제임스 제이. 코베, 패트릭 제이. 피셔, 리 에프. 주니어 스펜서, 지밍 조우",2002-02-04,2002-12-09,2010-06-16,2010-06-16,https://patents.google.com/patent/KR100964046B1/ko,https://patentimages.storage.googleapis.com/f1/c6/e1/fc7c55738eb677/112004034740657-pct00001.png
KR-101843589-B1,Organic electroluminescent element ,호도가야 가가쿠 고교 가부시키가이샤,"노리마사 요코야마, 마코토 나가오카, 가즈노리 도가시, 시게루 구사노, 에이지 다카하시",2009-10-23,2010-10-22,2018-03-29,2018-03-29,https://patents.google.com/patent/KR101843589B1/en,https://patentimages.storage.googleapis.com/2a/1f/6f/0226c1488fd044/112012040404515-pct00082.png
KR-20170039209-A,Materials for organic electroluminescent devices ,메르크 파텐트 게엠베하,"아미르 호싸인 파르함, 토비아스 그로쓰만, 토마스 에베를레, 안야 야치, 요나스 팔렌틴 크뢰버, 라르스 도벨만-마라",2014-07-29,2015-07-03,2017-04-10,,https://patents.google.com/patent/KR20170039209A/en,
KR-100381150-B1,반도체장치의제조방법 ,소니 가부시끼 가이샤,히로후미 스미,1995-03-28,1996-03-22,2003-08-06,2003-08-06,https://patents.google.com/patent/KR100381150B1/ko,
KR-101774573-B1,"위상 시프트 마스크의 제조 방법, 플랫 패널 디스플레이의 제조 방법 및 위상 시프트 마스크 ",알박 세이마쿠 가부시키가이샤,"카게히로 카게야마, 다이스케 나카무라",2009-06-30,2010-06-23,2017-09-04,2017-09-04,https://patents.google.com/patent/KR101774573B1/ko,https://patentimages.storage.googleapis.com/78/8c/d2/d97c30ffa924c2/112010040448285-pat00001.png
KR-101037392-B1,Method Of Forming Silicon-Containing Insulation Film Having Low Dielectric Constant and High Mechanical Strength ,에이에스엠 저펜 가부시기가이샤,"마츠시타키요히로, 유키히로 모리, 츠지나오토, 사토시 타가하시, 토드마이클, 후카자와아츠키",2002-03-04,2003-03-04,2011-05-26,2011-05-26,https://patents.google.com/patent/KR101037392B1/en,https://patentimages.storage.googleapis.com/d9/27/e6/13fe239f880e16/112003007551915-pat00001.png
KR-20080016671-A,치환된 3-시아노퀴놀린 및 그것의 중간체를 합성하는 방법 ,와이어쓰,"잭켈린 프란체스카 루네타, 워런 츄, 글로리아 카렌 칠",2005-05-25,2006-04-28,2008-02-21,,https://patents.google.com/patent/KR20080016671A/ko,https://patentimages.storage.googleapis.com/af/fb/85/a78883963d3821/112007092692133-PCT00096.png
KR-20040031042-A,안드로겐 의존성 질환 치료용 17β-하이드록시스테로이드데하이드로게나제 유형 3 억제제 ,쉐링 코포레이션,"구찌티모시제이., 파루치카밀, 말람스알랜케이., 리베라조셀린디., 돌로날드제이., 지리자발라브한비요르엠., 파춰요나단, 리우이-충, 삭세나아닐케이.",2001-09-06,2002-09-05,2004-04-09,,https://patents.google.com/patent/KR20040031042A/ko,
KR-100192021-B1,"이방향족 프로피닐 화합물, 그를 함유하는 약학적 및 화장품 조성물 및 그의 용도 ","브라함 슈르트, 쎄.이.에르.데. 갈데르마",베르나르동 쟝-미쉘,1993-12-15,1994-12-15,1999-06-15,1999-06-15,https://patents.google.com/patent/KR100192021B1/ko,
KR-100571334-B1,언더필 실런트로서 유용한 열경화성 수지 조성물 ,헨켈 록타이트 코오포레이션,"즈비그뉴 에이. 슈체파니아크, 마크 코나르스키",1997-07-24,1998-07-22,2006-04-14,2006-04-14,https://patents.google.com/patent/KR100571334B1/ko,https://patentimages.storage.googleapis.com/1e/91/af/b8fbbab5651dd7/111999002545499-pct00002.png
KR-960001920-B1,"Pharmaceutical active aromatic, alkyl, bicyclic and cyclo alken ","로버트 에이. 아미테이지, 디 업존 캄파니","맥콜 존엠., 이. 에이여 도날드, 존 제이콥슨 이., 제이. 반 도르닉크 프레드릭, 알. 팔머 존",1987-04-27,1988-04-20,1996-02-06,1996-02-06,https://patents.google.com/patent/KR960001920B1/en,
KR-19990072649-A,High-frequency discharge method and device thereof and high-frequency processing device ,"니시무로 타이죠, 가부시끼가이샤 도시바","도노타니준이치, 스즈키게이지",1998-02-17,1999-02-12,1999-09-27,,https://patents.google.com/patent/KR19990072649A/en,
KR-20030036030-A,"레이저 장치, 레이저 조사방법, 반도체장치 제작방법,반도체장치, 그 레이저 장치를 이용한 반도체장치 생산시스템 및 전자 기기 ",가부시키가이샤 한도오따이 에네루기 켄큐쇼,"야마자키순페이, 오타니히사시, 히로키마사아키, 타나카코이치로, 시가아이코, 아키바마이",2001-10-30,2002-10-30,2003-05-09,,https://patents.google.com/patent/KR20030036030A/ko,
KR-100957516-B1,2ｈ-프탈라진-1-온 및 이것의 사용 방법 ,이코스  코포레이션,"필리스 골드만, 러셀 에스. 달, 안토니 제이. 데마지오, 헬게 아. 라이쉬, 제이미 케이. 루터, 데이비드 엘. 멕엘리고트, 윌나 제이. 모리, 제이미 에이. 베르티노, 리사 에이치. 보르돈, 그람 비튼, 렌 후아 송, 파벨 이. 즈쉬킨, 퀸 지앙, 에릭 크리스텐손, 데이비드 제이. 패어팩스, 케리 더블유. 포울러, 댄 헤렌딘, 댄웬 후앙",2001-08-15,2002-08-15,2010-05-14,2010-05-14,https://patents.google.com/patent/KR100957516B1/ko,
KR-101747473-B1,이온 주입 시스템 및 방법 ,"엔테그리스, 아이엔씨.","에드워드 이 존스, 샤라드 엔 예다브, 잉 탕, 베리 루이스 챔버스, 로버트 카임, 조셉 디 스위니, 올레그 바일, 펭 조우",2009-10-27,2010-10-25,2017-06-27,2017-06-27,https://patents.google.com/patent/KR101747473B1/ko,https://patentimages.storage.googleapis.com/f2/50/5d/7df67f1359ec6c/112012042245699-pct00006.png
KR-20090127302-A,"Fused thiophenes, methods for making fused thiophenes, and uses thereof ",코닝 인코포레이티드,밍키안 히,2007-02-28,2008-02-19,2009-12-10,,https://patents.google.com/patent/KR20090127302A/en,https://patentimages.storage.googleapis.com/74/4d/c5/cdf778f4a1e2bb/112009059608012-PCT00026.png
KR-100966205-B1,Thin film transistor substrate and display device ,가부시키가이샤 고베 세이코쇼,"히로시 고또오, 아야 히노",2007-06-20,2008-06-19,2010-06-25,2010-06-25,https://patents.google.com/patent/KR100966205B1/en,https://patentimages.storage.googleapis.com/41/03/2d/8320536982df09/112008043804001-pat00004.png
KR-100214191-B1,Process for the preparation of e-oximethers from phenylglyoxylic acid esters ,"스타르크 카르크, 바스프 악티엔게젤샤프트","빙게르트 호르스트, 볼프 베른트, 베노아 레미, 사우터 후베르트, 헤프 미하일, 그라메노스 바실리오스, 쿠에켄호에흐너 토마스",1990-12-31,1991-12-30,1999-08-02,1999-08-02,https://patents.google.com/patent/KR100214191B1/en,
KR-20180077093-A,Method of forming a structure on a substrate ,에이에스엠 아이피 홀딩 비.브이.,"티모시 쥘리앵 뱅상 블랑카르, 수비 피. 하우카",2016-12-28,2017-12-28,2018-07-06,,https://patents.google.com/patent/KR20180077093A/en,https://patentimages.storage.googleapis.com/85/5e/97/0f4b9e221154cd/pat00001.png
KR-20050115252-A,"피라졸로[1,5-ａ]피리미딘 유도체 ",데이진 화-마 가부시키가이샤,"겐이치로 가타오카, 나오타카 스즈키, 도모미 고스기, 미노루 이마이, 히로아키 마키노, 미카 다카쿠와, 겐 우노키, 아이코 후지노, 야스히로 오우에, 유코 야마코시, 사토시 스기우라, 데일 로버트 미첼, 도날드 제임스 심슨, 클리포드 존 해리스, 조엘 레",2003-02-28,2004-03-01,2005-12-07,,https://patents.google.com/patent/KR20050115252A/ko,
KR-100933374-B1,다공질 막의 성막 방법 및 컴퓨터 판독가능한 기록 매체 ,도쿄엘렉트론가부시키가이샤,"유사쿠 가시와기, 고타로 미야타니, 야스히로 오시마, 신지 이데",2006-01-13,2007-01-12,2009-12-22,2009-12-22,https://patents.google.com/patent/KR100933374B1/ko,https://patentimages.storage.googleapis.com/93/7b/db/132c59cbbdb125/112007073890794-pct00002.png
KR-100687598-B1,Forming method and forming system for insulation film ,동경 엘렉트론 주식회사,"도시오 나카니시, 시게미 무라카와, 도시카즈 쿠마이",2001-08-29,2002-08-29,2007-03-02,2007-03-02,https://patents.google.com/patent/KR100687598B1/en,https://patentimages.storage.googleapis.com/f1/94/fd/e35e0dacf3b126/112006016197767-pat00001.png
KR-20060006953-A,치환된 카르복실산 ,"디 인스티튜트스  포 파마슈티컬 디스커버리, 엘엘씨","마이클 씨. 반 잔트, 케리 콤비스, 대런 화이트하우스, 샤오징 후",2003-04-30,2004-04-14,2006-01-20,,https://patents.google.com/patent/KR20060006953A/ko,
KR-102001364-B1,Pyrrolidinyl urea and pyrrolidinyl thiourea compounds as trka kinase inhibitors ,어레이 바이오파마 인크.,"쉘리 알렌, 스티븐 더블유. 앤드류스, 제임스 에프. 블레이크, 케빈 알. 콘드로스키, 줄리아 하스, 릴리 후앙, 유통 지앙, 티모시 커쳐, 가브리엘 알. 콜라코우스키, 정법 서",2011-05-13,2012-05-09,2019-07-22,2019-07-22,https://patents.google.com/patent/KR102001364B1/en,
KR-101172120-B1,Bicyclic derivatives as cetp inhibitors ,노파르티스 아게,"마사시 기시다, 나오꼬 마쯔우라, 히데또모 이마세, 유끼 이와끼, 이찌로 우메무라, 오사무 오모리, 에이지 가와하라",2006-05-10,2007-05-08,2012-08-10,2012-08-10,https://patents.google.com/patent/KR101172120B1/en,
KR-101298968-B1,"복소환 화합물, 발광 소자, 발광 장치, 전자 기기 및 조명 장치 ",가부시키가이샤 한도오따이 에네루기 켄큐쇼,"히로키 스즈키, 쓰네노리 스즈키, 사토시 세오",2009-11-13,2013-03-20,2013-08-23,2013-08-23,https://patents.google.com/patent/KR101298968B1/ko,https://patentimages.storage.googleapis.com/13/6c/ce/79ca818860d568/112013023878095-pat00104.png
KR-20040044536-A,Conjugated polymers containing spirobifluorene units and the use thereof ,코비온 올가닉 세미콘덕터스 게엠베하,"벡커하인리히, 트레처케빈, 슈프라이쩌후베르트, 팔꾸오렐리, 슈토쎌필립, 뷔징아르네, 파르함아미르, 슈뢰더베른트",2001-09-04,2002-08-29,2004-05-28,,https://patents.google.com/patent/KR20040044536A/en,
KR-101099849-B1,Heterocyclic inhibitors of mek and methods of use thereof ,어레이 바이오파마 인크.,"조셉 피. 리시카토스, 앨리슨 엘. 말로우, 짐 블레이크, 정법 서, 홍 운 양, 엘리 월러스",2003-11-19,2004-11-18,2011-12-28,2011-12-28,https://patents.google.com/patent/KR101099849B1/en,https://patentimages.storage.googleapis.com/f8/13/53/655ec2fc41b1f4/112006042362434-pct00390.png
KR-100476128-B1,반도체 장치 및 그 제조 방법 ,"가부시끼가이샤 한도따이 프로세스 켄큐쇼, 캐논 한바이 가부시끼가이샤","시오야요시미, 고타케유이치로, 스즈키도모미, 이카쿠라히로시, 마에다가즈오",2000-12-19,2001-10-25,2005-03-15,2005-03-15,https://patents.google.com/patent/KR100476128B1/ko,
KR-20110133481-A,Transparent conductive laminate and transparent touch panel ,"데이진 가부시키가이샤, 테이진 카세이 가부시키가이샤","고우키 이케다, 하루히코 이토",2009-03-31,2010-03-31,2011-12-12,,https://patents.google.com/patent/KR20110133481A/en,https://patentimages.storage.googleapis.com/62/3a/2c/88c6ee8b4b0c15/pct00009.png
KR-890002156-B1,내열충격성 세라믹스 구조물 ,"미다 가쓰시게, 가부시기가이샤 히다찌세이사꾸쇼","다다히꼬 미요시, 유끼오 다께다, 미쓰오 다구찌, 데쓰오 고스기",1983-07-27,1984-07-26,1989-06-21,1989-06-21,https://patents.google.com/patent/KR890002156B1/ko,https://patentimages.storage.googleapis.com/7c/d7/14/e8d70f2dfef76d/kpo00015.png
KR-100746908-B1,내식성 희토류 자석 ,신에쓰 가가꾸 고교 가부시끼가이샤,"하마다류지, 미노와다케히사",2001-11-20,2002-11-14,2007-08-07,2007-08-07,https://patents.google.com/patent/KR100746908B1/ko,https://patentimages.storage.googleapis.com/fc/8b/93/70dcfd8da8cbcc/112004021097344-pct00004.png
KR-101292857-B1,"Resin retainer for tapered roller bearing, and tapered roller bearing ",닛본 세이고 가부시끼가이샤,"다쿠미 다케우치, 료스케 야마다, 긴지 유카와, 도모하루 사이토, 히로키 마에지마, 기미코 나카이",2008-07-08,2009-07-07,2013-08-07,2013-08-07,https://patents.google.com/patent/KR101292857B1/en,https://patentimages.storage.googleapis.com/d9/bd/80/dd32b6a573f985/112011000103347-pct00002.png
KR-100249990-B1,Platelet-like colored pigments and process for producing the same ,"플레믹 크리스티안, 메르크 파텐트 게엠베하","클라우스-디에테르프란쯔, 클라우스암브로시우스, 스테판빌헬름, 카추히사니타",1992-03-26,1993-03-16,2000-03-15,2000-03-15,https://patents.google.com/patent/KR100249990B1/en,
KR-20070086919-A,SUBSTITUTED ACYLHYDROXAMIC ACIDS AND METHOD OF REDUCING TNFalpha;LEVEL ,셀진 코오퍼레이션,"혼-와쉬 맨, 조지 뮬러, 샤에이 유 후앙",1999-12-21,2000-12-19,2007-08-27,,https://patents.google.com/patent/KR20070086919A/en,
KR-20020018072-A,"Electron-emitting device, cold cathode field emission device and method for production thereof, and cold cathode field emission display and method for production thereof ","이데이 노부유끼, 소니 가부시끼 가이샤","이노우에고지, 무로야마마사카즈, 야기다카오",2000-08-31,2001-08-28,2002-03-07,,https://patents.google.com/patent/KR20020018072A/en,
KR-20090054937-A,"반도체 장치의 제작 방법, 반도체 장치 및 전자 기기 ",가부시키가이샤 한도오따이 에네루기 켄큐쇼,"유지로 사쿠라다, 토모카주 요코이",2007-11-27,2008-11-27,2009-06-01,,https://patents.google.com/patent/KR20090054937A/ko,https://patentimages.storage.googleapis.com/f6/e8/ae/0e57c55b0b6423/112008081831564-PAT00002.png
KR-100266356-B1,Lcd device assembled by flip technology comprising a folded multi-layered flexible driving circute substrate ,"나시모토 류조, 히다찌디바이스엔지니어링 가부시기가이샤, 가나이 쓰도무, 가부시끼가이샤 히다치 세이사꾸쇼","시로우 우에다, 카쯔히코 시바타, 마스미 사쓰가, 노리히사 후카야마, 나오토 코바야시",1995-11-16,1996-11-16,2000-09-15,2000-09-15,https://patents.google.com/patent/KR100266356B1/en,
KR-101456514-B1,A method and an apparatus for reducing emissions of particulates from diesel engines ,"클린 디젤 테크놀로지스, 인코포레이티드","미키엘 마케, 카마사우드람 크리쉬나, 월터 쥐. 코판",2006-05-18,2007-05-18,2014-10-31,2014-10-31,https://patents.google.com/patent/KR101456514B1/en,https://patentimages.storage.googleapis.com/ce/0c/52/4ca068b7f6779f/112008086727181-pct00002.png
KR-20140022436-A,"Molded article, process for producing the molded article, member for electronic device, and electronic device ",린텍 가부시키가이샤,"유타 스즈키, 다케시 곤도, 신이치 호시",2009-03-17,2010-03-16,2014-02-24,,https://patents.google.com/patent/KR20140022436A/en,https://patentimages.storage.googleapis.com/aa/8b/c1/f91b3aaafcebdc/pat00016.png
KR-101421304-B1,Thin film field effect transistor and display using the same ,후지필름 가부시키가이샤,신지 이마이,2007-11-15,2008-11-13,2014-07-18,2014-07-18,https://patents.google.com/patent/KR101421304B1/en,https://patentimages.storage.googleapis.com/be/01/83/5a0ad4c46422a3/112008078607314-pat00012.png
KR-100458568-B1,An electrolyte for a lithium battery and a lithium battery comprising the same ,삼성에스디아이 주식회사,"김준호, 이하영, 최상훈, 김호성, 노형곤",2002-04-03,2002-04-03,2004-12-03,2004-12-03,https://patents.google.com/patent/KR100458568B1/en,
